movieId,title,year,clean_title,rating_count,rating_mean,rating_std,imdbId,tmdbId
63859,Bolt (2008),2008,Bolt,4900.0,3.265,0.9616177,0397892,13053
2059,"Parent Trap, The (1998)",1998,"Parent Trap, The",4899.0,3.2916923,1.0860461,0120783,9820
951,His Girl Friday (1940),1940,His Girl Friday,4897.0,4.0795383,0.88362575,0032599,3085
5400,"Sum of All Fears, The (2002)",2002,"Sum of All Fears, The",4896.0,3.2169118,0.89209896,0164184,4614
39292,"Good Night, and Good Luck. (2005)",2005,"Good Night, and Good Luck.",4890.0,3.77454,0.7934174,0433383,3291
2792,Airplane II: The Sequel (1982),1982,Airplane II: The Sequel,4871.0,3.0808868,1.0163076,0083530,2665
5049,48 Hrs. (1982),1982,48 Hrs.,4868.0,3.4814093,0.7963559,0083511,150
2009,Soylent Green (1973),1973,Soylent Green,4868.0,3.4979458,0.9136748,0070723,12101
147,"Basketball Diaries, The (1995)",1995,"Basketball Diaries, The",4866.0,3.5936086,0.9151698,0112461,10474
3355,"Ninth Gate, The (1999)",1999,"Ninth Gate, The",4861.0,3.2533429,1.0000266,0142688,622
3178,"Hurricane, The (1999)",1999,"Hurricane, The",4860.0,3.7376542,0.8510141,0174856,10400
1124,On Golden Pond (1981),1981,On Golden Pond,4859.0,3.683371,0.9261665,0082846,11816
7371,Dogville (2003),2003,Dogville,4850.0,3.8634021,1.0786989,0276919,553
2672,"Thirteenth Floor, The (1999)",1999,"Thirteenth Floor, The",4850.0,3.3650515,0.9945641,0139809,1090
5014,I Am Sam (2001),2001,I Am Sam,4849.0,3.5558877,1.0139146,0277027,10950
338,Virtuosity (1995),1995,Virtuosity,4843.0,2.9817262,0.9595423,0114857,9271
5782,"Professional, The (Le professionnel) (1981)",1981,"Professional, The (Le professionnel)",4835.0,4.053568,0.82662636,0082949,1672
2805,Mickey Blue Eyes (1999),1999,Mickey Blue Eyes,4833.0,2.8299193,0.9801627,0130121,10154
79592,"Other Guys, The (2010)",2010,"Other Guys, The",4833.0,3.4451687,0.98813003,1386588,27581
7317,EuroTrip (2004),2004,EuroTrip,4824.0,3.3005805,1.094646,0356150,9352
8910,I Heart Huckabees (2004),2004,I Heart Huckabees,4821.0,3.5818295,1.0763363,0356721,1599
1224,Henry V (1989),1989,Henry V,4819.0,4.1009545,0.87652326,0097499,10705
2990,Licence to Kill (1989),1989,Licence to Kill,4816.0,3.2167773,0.91442627,0097742,709
87222,Kung Fu Panda 2 (2011),2011,Kung Fu Panda 2,4814.0,3.4957416,1.0133293,1302011,49444
2505,8MM (1999),1999,8MM,4813.0,2.981924,1.013513,0134273,8224
412,"Age of Innocence, The (1993)",1993,"Age of Innocence, The",4809.0,3.5632148,0.9103745,0106226,10436
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",4805.0,3.8631635,0.9455712,0013442,653
103772,"Wolverine, The (2013)",2013,"Wolverine, The",4799.0,3.2160866,0.98465914,1430132,76170
1614,In & Out (1997),1997,In & Out,4797.0,3.150615,0.97218734,0119360,10806
514,"Ref, The (1994)",1994,"Ref, The",4795.0,3.4486966,0.8837144,0110955,10872
6709,Once Upon a Time in Mexico (2003),2003,Once Upon a Time in Mexico,4788.0,3.1715748,0.9523098,0285823,1428
2338,I Still Know What You Did Last Summer (1998),1998,I Still Know What You Did Last Summer,4787.0,2.1155212,1.0670302,0130018,3600
99112,Jack Reacher (2012),2012,Jack Reacher,4780.0,3.5299163,0.89938736,0790724,75780
3267,"Mariachi, El (1992)",1992,"Mariachi, El",4777.0,3.608855,0.8626819,0104815,9367
1297,Real Genius (1985),1985,Real Genius,4776.0,3.651696,0.91695446,0089886,14370
1892,"Perfect Murder, A (1998)",1998,"Perfect Murder, A",4774.0,3.3607037,0.8563082,0120787,1965
1013,"Parent Trap, The (1961)",1961,"Parent Trap, The",4772.0,3.4350376,0.995732,0055277,19186
88405,Friends with Benefits (2011),2011,Friends with Benefits,4766.0,3.2762275,1.0393715,1632708,50544
41,Richard III (1995),1995,Richard III,4760.0,3.8362396,0.93759906,0114279,31174
2973,Crimes and Misdemeanors (1989),1989,Crimes and Misdemeanors,4760.0,4.0045166,0.8803919,0097123,11562
2808,Universal Soldier (1992),1992,Universal Soldier,4759.0,2.6124187,1.0270466,0105698,9349
5152,We Were Soldiers (2002),2002,We Were Soldiers,4745.0,3.5692308,0.979986,0277434,10590
8861,Resident Evil: Apocalypse (2004),2004,Resident Evil: Apocalypse,4735.0,3.0096092,1.1496415,0318627,1577
122924,X-Men: Apocalypse (2016),2016,X-Men: Apocalypse,4733.0,3.17135,1.0310619,3385516,246655
1834,"Spanish Prisoner, The (1997)",1997,"Spanish Prisoner, The",4733.0,3.8644624,0.88261867,0120176,29193
6796,Boyz N the Hood (1991),1991,Boyz N the Hood,4731.0,3.7687593,0.8002408,0101507,650
34437,Broken Flowers (2005),2005,Broken Flowers,4723.0,3.6004658,0.85247964,0412019,308
4327,"Magnificent Seven, The (1960)",1960,"Magnificent Seven, The",4723.0,3.8983698,0.8006797,0054047,966
23,Assassins (1995),1995,Assassins,4717.0,3.1504135,0.95003814,0112401,9691
135569,Star Trek Beyond (2016),2016,Star Trek Beyond,4709.0,3.5272882,0.95654786,2660888,188927
3639,"Man with the Golden Gun, The (1974)",1974,"Man with the Golden Gun, The",4708.0,3.4687765,0.8532558,0071807,682
1956,Ordinary People (1980),1980,Ordinary People,4707.0,3.8817718,0.940083,0081283,16619
7346,"Girl Next Door, The (2004)",2004,"Girl Next Door, The",4698.0,3.2987442,0.9984513,0265208,10591
737,Barb Wire (1996),1996,Barb Wire,4695.0,2.0955272,1.1501937,0115624,11867
1031,Bedknobs and Broomsticks (1971),1971,Bedknobs and Broomsticks,4691.0,3.3516307,0.9647558,0066817,12335
2720,Inspector Gadget (1999),1999,Inspector Gadget,4691.0,2.1061606,1.0303116,0141369,332
227,Drop Zone (1994),1994,Drop Zone,4689.0,3.0647259,0.9014003,0109676,4954
84772,Paul (2011),2011,Paul,4686.0,3.3362143,0.98011655,1092026,39513
4326,Mississippi Burning (1988),1988,Mississippi Burning,4685.0,3.8445036,0.7278572,0095647,1632
419,"Beverly Hillbillies, The (1993)",1993,"Beverly Hillbillies, The",4680.0,2.4797008,1.0271555,0106400,11041
3159,Fantasia 2000 (1999),1999,Fantasia 2000,4675.0,3.5128343,1.0696968,0120910,49948
2311,2010: The Year We Make Contact (1984),1984,2010: The Year We Make Contact,4673.0,3.3949282,0.9315634,0086837,4437
707,Mulholland Falls (1996),1996,Mulholland Falls,4672.0,3.0695634,0.88650435,0117107,10990
2863,"Hard Day's Night, A (1964)",1964,"Hard Day's Night, A",4671.0,3.8109612,0.97556645,0058182,704
2857,Yellow Submarine (1968),1968,Yellow Submarine,4671.0,3.5803897,1.0610955,0063823,12105
7173,Along Came Polly (2004),2004,Along Came Polly,4666.0,2.9577796,0.97329646,0343135,5966
3980,Men of Honor (2000),2000,Men of Honor,4657.0,3.6337771,0.92003715,0203019,11978
60126,Get Smart (2008),2008,Get Smart,4652.0,3.1564918,0.9778315,0425061,11665
714,Dead Man (1995),1995,Dead Man,4642.0,3.8804395,1.0239687,0112817,922
6156,Shanghai Knights (2003),2003,Shanghai Knights,4641.0,3.0962076,0.9970099,0300471,6038
97306,Seven Psychopaths (2012),2012,Seven Psychopaths,4640.0,3.6577587,0.8750353,1931533,86838
2333,Gods and Monsters (1998),1998,Gods and Monsters,4638.0,3.8032558,0.9090897,0120684,3033
188301,Ant-Man and the Wasp (2018),2018,Ant-Man and the Wasp,4638.0,3.463454,0.901686,5095030,363088
1920,Small Soldiers (1998),1998,Small Soldiers,4637.0,2.8447273,0.99996805,0122718,11551
102123,This Is the End (2013),2013,This Is the End,4636.0,3.2703838,1.0548418,1245492,109414
159093,Now You See Me 2 (2016),2016,Now You See Me 2,4622.0,3.4558632,1.0721127,3110958,291805
5313,The Scorpion King (2002),2002,The Scorpion King,4614.0,2.5871263,1.042296,0277296,9334
7162,Cold Mountain (2003),2003,Cold Mountain,4609.0,3.514103,0.89074177,0159365,2289
79357,Mr. Nobody (2009),2009,Mr. Nobody,4606.0,3.8800478,0.9752058,0485947,31011
45728,Clerks II (2006),2006,Clerks II,4606.0,3.4801347,1.0302622,0424345,2295
180031,The Shape of Water (2017),2017,The Shape of Water,4596.0,3.5053308,0.98405343,5580390,399055
183869,Hereditary (2018),2018,Hereditary,4596.0,3.8637946,0.9934207,7784604,493922
5463,Reign of Fire (2002),2002,Reign of Fire,4591.0,3.0239599,0.9693971,0253556,6278
2459,"Texas Chainsaw Massacre, The (1974)",1974,"Texas Chainsaw Massacre, The",4589.0,3.3644586,1.2439209,0072271,30497
45431,Over the Hedge (2006),2006,Over the Hedge,4576.0,3.240931,0.9903495,0327084,7518
7149,Something's Gotta Give (2003),2003,Something's Gotta Give,4574.0,3.4666593,0.92675865,0337741,6964
3173,Any Given Sunday (1999),1999,Any Given Sunday,4567.0,3.187103,0.9789585,0146838,9563
5103,"Sandlot, The (1993)",1993,"Sandlot, The",4567.0,3.6721041,0.8690833,0108037,11528
94677,"Dictator, The (2012)",2012,"Dictator, The",4565.0,3.1759036,1.1093528,1645170,76493
7387,Dawn of the Dead (1978),1978,Dawn of the Dead,4559.0,3.7988594,0.9531655,0077402,923
1344,Cape Fear (1962),1962,Cape Fear,4553.0,3.7846475,0.8376699,0055824,11349
3536,Keeping the Faith (2000),2000,Keeping the Faith,4551.0,3.391782,0.9597908,0171433,4967
136864,Batman v Superman: Dawn of Justice (2016),2016,Batman v Superman: Dawn of Justice,4547.0,2.702881,1.1356609,2975590,209112
477,What's Love Got to Do with It? (1993),1993,What's Love Got to Do with It?,4545.0,3.550605,0.85738826,0108551,15765
3676,Eraserhead (1977),1977,Eraserhead,4545.0,3.6517053,1.1348987,0074486,985
4873,Waking Life (2001),2001,Waking Life,4544.0,3.846721,1.0605685,0243017,9081
164,Devil in a Blue Dress (1995),1995,Devil in a Blue Dress,4541.0,3.4589298,0.83594763,0112857,8512
183897,Isle of Dogs (2018),2018,Isle of Dogs,4541.0,3.8393526,0.9108448,5104604,399174
1678,"Joy Luck Club, The (1993)",1993,"Joy Luck Club, The",4539.0,3.7010355,0.98990107,0107282,19931
4992,Kate & Leopold (2001),2001,Kate & Leopold,4536.0,3.1744928,1.0371957,0035423,11232
4980,Bill & Ted's Bogus Journey (1991),1991,Bill & Ted's Bogus Journey,4522.0,3.028085,0.9949478,0101452,1649
144,"Brothers McMullen, The (1995)",1995,"Brothers McMullen, The",4517.0,3.4652424,0.9399653,0112585,16388
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",2008,"Chronicles of Narnia: Prince Caspian, The",4514.0,3.1931767,1.046985,0499448,2454
262,"Little Princess, A (1995)",1995,"Little Princess, A",4507.0,3.768804,0.9264561,0113670,19101
6586,American Wedding (American Pie 3) (2003),2003,American Wedding (American Pie 3),4498.0,2.887728,1.106192,0328828,8273
60950,Vicky Cristina Barcelona (2008),2008,Vicky Cristina Barcelona,4496.0,3.5961967,0.9211572,0497465,5038
111921,The Fault in Our Stars (2014),2014,The Fault in Our Stars,4491.0,3.5315075,1.0845433,2582846,222935
3699,Starman (1984),1984,Starman,4491.0,3.4110444,0.86855644,0088172,9663
6620,American Splendor (2003),2003,American Splendor,4488.0,3.777295,0.8082421,0305206,2771
89774,Warrior (2011),2011,Warrior,4486.0,3.9149578,0.85227823,1291584,59440
225173,Soul (2020),2020,Soul,4486.0,3.9119482,0.84458,2948372,508442
1243,Rosencrantz and Guildenstern Are Dead (1990),1990,Rosencrantz and Guildenstern Are Dead,4477.0,3.9203708,0.9863753,0100519,18971
5878,Talk to Her (Hable con Ella) (2002),2002,Talk to Her (Hable con Ella),4476.0,3.9574397,0.8568674,0287467,64
1359,Jingle All the Way (1996),1996,Jingle All the Way,4473.0,2.590767,1.116698,0116705,9279
4008,Born on the Fourth of July (1989),1989,Born on the Fourth of July,4468.0,3.4292748,0.8875871,0096969,2604
6659,Tremors (1990),1990,Tremors,4464.0,3.390345,0.92268616,0100814,9362
7004,Kindergarten Cop (1990),1990,Kindergarten Cop,4464.0,2.8727598,0.97908074,0099938,951
2065,"Purple Rose of Cairo, The (1985)",1985,"Purple Rose of Cairo, The",4462.0,3.6917303,0.88920206,0089853,10849
4639,America's Sweethearts (2001),2001,America's Sweethearts,4453.0,2.8312373,1.0115489,0265029,11467
112171,"Equalizer, The (2014)",2014,"Equalizer, The",4442.0,3.688316,0.90865433,0455944,156022
6550,Johnny English (2003),2003,Johnny English,4437.0,2.9569528,1.0799612,0274166,9486
1672,"Rainmaker, The (1997)",1997,"Rainmaker, The",4434.0,3.6017141,0.8049905,0119978,11975
1754,Fallen (1998),1998,Fallen,4431.0,3.4969532,0.9226531,0119099,9411
8985,Blade: Trinity (2004),2004,Blade: Trinity,4430.0,2.9292326,1.0631521,0359013,36648
4545,Short Circuit (1986),1986,Short Circuit,4429.0,3.24317,0.9325861,0091949,2605
6888,Scary Movie 3 (2003),2003,Scary Movie 3,4428.0,2.4498644,1.2053051,0306047,4256
8865,Sky Captain and the World of Tomorrow (2004),2004,Sky Captain and the World of Tomorrow,4420.0,3.0053167,1.0109297,0346156,5137
62434,Zack and Miri Make a Porno (2008),2008,Zack and Miri Make a Porno,4412.0,3.1877832,0.9627112,1007028,10358
2176,Rope (1948),1948,Rope,4409.0,3.9109776,0.80701447,0040746,1580
120466,Chappie (2015),2015,Chappie,4407.0,3.3849556,1.0356966,1823672,198184
2496,Blast from the Past (1999),1999,Blast from the Past,4405.0,3.2205448,0.95606136,0124298,11622
71057,9 (2009),2009,9,4403.0,3.4610493,0.9400559,0472033,12244
201646,Midsommar (2019),2019,Midsommar,4402.0,3.7995229,0.9826753,8772262,530385
56949,27 Dresses (2008),2008,27 Dresses,4401.0,3.1392865,1.1165712,0988595,6557
1885,"Opposite of Sex, The (1998)",1998,"Opposite of Sex, The",4400.0,3.6038637,0.98205477,0120777,9844
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",2003,"Triplets of Belleville, The (Les triplettes de Belleville)",4399.0,3.8308706,0.9161861,0286244,9662
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",2005,"March of the Penguins (Marche de l'empereur, La)",4391.0,3.6406286,0.91705084,0428803,1667
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",1987,"Wings of Desire (Himmel über Berlin, Der)",4387.0,4.0102577,1.0335281,0093191,144
119141,The Interview (2014),2014,The Interview,4379.0,3.09203,1.0677605,2788710,228967
52245,Blades of Glory (2007),2007,Blades of Glory,4375.0,3.0313144,1.0716991,0445934,9955
86,White Squall (1996),1996,White Squall,4374.0,3.4791954,0.9216514,0118158,10534
55052,Atonement (2007),2007,Atonement,4374.0,3.7527435,0.8805703,0783233,4347
3258,Death Becomes Her (1992),1992,Death Becomes Her,4372.0,2.9957685,0.99088407,0104070,9374
162606,The Accountant (2016),2016,The Accountant,4370.0,3.7319221,0.88095444,2140479,302946
3146,Deuce Bigalow: Male Gigolo (1999),1999,Deuce Bigalow: Male Gigolo,4370.0,2.6191075,1.1764896,0205000,10402
32031,Robots (2005),2005,Robots,4368.0,3.1490386,0.9919502,0358082,9928
2735,"Golden Child, The (1986)",1986,"Golden Child, The",4365.0,2.899198,0.98396254,0091129,10136
4623,Major League (1989),1989,Major League,4363.0,3.4872794,0.87170404,0097815,9942
1354,Breaking the Waves (1996),1996,Breaking the Waves,4354.0,3.8477263,1.0874937,0115751,145
2513,Pet Sematary (1989),1989,Pet Sematary,4349.0,3.0465624,1.0448015,0098084,8913
40732,"Descent, The (2005)",2005,"Descent, The",4347.0,3.5302508,0.9688869,0435625,9392
2966,"Straight Story, The (1999)",1999,"Straight Story, The",4346.0,3.9326968,0.88095355,0166896,404
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),2001,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),4342.0,3.8979733,0.94946027,0275277,11299
8907,Shark Tale (2004),2004,Shark Tale,4336.0,2.733049,1.0491667,0307453,10555
267,Major Payne (1995),1995,Major Payne,4334.0,2.8885555,1.1142523,0110443,11008
6867,"Station Agent, The (2003)",2003,"Station Agent, The",4334.0,3.8785186,0.7545982,0340377,2056
217465,Tenet (2020),2020,Tenet,4332.0,3.5856416,0.9572032,6723592,577922
3686,Flatliners (1990),1990,Flatliners,4330.0,3.2411087,0.85401,0099582,1551
1251,8 1/2 (8½) (1963),1963,8 1/2 (8½),4322.0,4.0260296,1.0171318,0056801,422
2404,Rambo III (1988),1988,Rambo III,4315.0,2.4787948,1.108645,0095956,1370
40583,Syriana (2005),2005,Syriana,4311.0,3.5285316,0.88280696,0365737,231
55908,"Man from Earth, The (2007)",2007,"Man from Earth, The",4306.0,3.9418254,0.94754124,0756683,13363
20,Money Train (1995),1995,Money Train,4306.0,2.8714585,0.9277753,0113845,11517
371,"Paper, The (1994)",1994,"Paper, The",4305.0,3.2638793,0.78225756,0110771,12280
110553,The Amazing Spider-Man 2 (2014),2014,The Amazing Spider-Man 2,4304.0,3.0125465,1.0935047,1872181,102382
940,"Adventures of Robin Hood, The (1938)",1938,"Adventures of Robin Hood, The",4299.0,3.870086,0.9092991,0029843,10907
1342,Candyman (1992),1992,Candyman,4288.0,3.0333488,1.0608093,0103919,9529
1616,"Peacemaker, The (1997)",1997,"Peacemaker, The",4286.0,3.0183156,0.9141456,0119874,6623
2118,"Dead Zone, The (1983)",1983,"Dead Zone, The",4282.0,3.6349835,0.814847,0085407,11336
2713,Lake Placid (1999),1999,Lake Placid,4279.0,2.5389109,1.0863568,0139414,9825
55442,Persepolis (2007),2007,Persepolis,4278.0,3.9313931,0.85226375,0808417,2011
1301,Forbidden Planet (1956),1956,Forbidden Planet,4273.0,3.8448396,0.8925315,0049223,830
3037,Little Big Man (1970),1970,Little Big Man,4273.0,3.9620876,0.89000094,0065988,11040
51077,Ghost Rider (2007),2007,Ghost Rider,4264.0,2.479362,1.1067451,0259324,1250
218,Boys on the Side (1995),1995,Boys on the Side,4264.0,3.2838883,0.97440904,0112571,9382
37386,Aeon Flux (2005),2005,Aeon Flux,4259.0,2.9126556,1.0500629,0402022,8202
12,Dracula: Dead and Loving It (1995),1995,Dracula: Dead and Loving It,4258.0,2.649131,1.1311986,0112896,12110
179401,Jumanji: Welcome to the Jungle (2017),2017,Jumanji: Welcome to the Jungle,4251.0,3.5158787,0.94423056,2283362,353486
4621,Look Who's Talking (1989),1989,Look Who's Talking,4251.0,2.6751354,1.0158001,0097778,9494
89470,Contagion (2011),2011,Contagion,4239.0,3.5044823,0.8313289,1598778,39538
78105,Prince of Persia: The Sands of Time (2010),2010,Prince of Persia: The Sands of Time,4236.0,3.105406,1.0624187,0473075,9543
5541,Hot Shots! (1991),1991,Hot Shots!,4230.0,3.2937353,0.94546044,0102059,9595
65514,Ip Man (2008),2008,Ip Man,4227.0,3.9351785,0.8168451,1220719,14756
2375,"Money Pit, The (1986)",1986,"Money Pit, The",4217.0,2.8967276,1.008829,0091541,10466
3791,Footloose (1984),1984,Footloose,4215.0,3.1200473,0.9722974,0087277,1788
2376,"View to a Kill, A (1985)",1985,"View to a Kill, A",4210.0,3.1763659,0.9177765,0090264,707
1015,Homeward Bound: The Incredible Journey (1993),1993,Homeward Bound: The Incredible Journey,4210.0,3.285273,1.00384,0107131,6878
60397,Mamma Mia! (2008),2008,Mamma Mia!,4208.0,3.1028993,1.2032505,0795421,11631
2083,"Muppet Christmas Carol, The (1992)",1992,"Muppet Christmas Carol, The",4208.0,3.6188214,0.9893766,0104940,10437
965,"39 Steps, The (1935)",1935,"39 Steps, The",4207.0,3.9654148,0.8213187,0026029,260
76077,Hot Tub Time Machine (2010),2010,Hot Tub Time Machine,4203.0,3.0969546,1.0018119,1231587,23048
2731,"400 Blows, The (Les quatre cents coups) (1959)",1959,"400 Blows, The (Les quatre cents coups)",4201.0,4.0899787,0.9334381,0053198,147
290,Once Were Warriors (1994),1994,Once Were Warriors,4199.0,3.9792807,0.89440024,0110729,527
1277,Cyrano de Bergerac (1990),1990,Cyrano de Bergerac,4196.0,3.7946854,0.92416525,0099334,11673
121231,It Follows (2014),2014,It Follows,4195.0,3.6368296,0.97695917,3235888,270303
1665,Bean (1997),1997,Bean,4193.0,2.8299546,1.0786418,0118689,1281
3095,"Grapes of Wrath, The (1940)",1940,"Grapes of Wrath, The",4188.0,3.9848375,0.9424935,0032551,596
2412,Rocky V (1990),1990,Rocky V,4186.0,2.2722168,1.1037633,0100507,1375
6059,"Recruit, The (2003)",2003,"Recruit, The",4186.0,3.3876016,0.8491146,0292506,1647
94,Beautiful Girls (1996),1996,Beautiful Girls,4186.0,3.5247252,0.9037544,0115639,9283
69644,Ice Age: Dawn of the Dinosaurs (2009),2009,Ice Age: Dawn of the Dinosaurs,4183.0,3.2567534,1.0854508,1080016,8355
314,"Secret of Roan Inish, The (1994)",1994,"Secret of Roan Inish, The",4179.0,3.8472123,0.93239594,0111112,14334
3981,Red Planet (2000),2000,Red Planet,4178.0,2.7690282,0.99533415,0199753,8870
2648,Frankenstein (1931),1931,Frankenstein,4175.0,3.8172455,0.95728844,0021884,3035
122910,Captain Marvel (2018),2018,Captain Marvel,4172.0,3.250839,1.0255952,4154664,299537
2565,"King and I, The (1956)",1956,"King and I, The",4166.0,3.756601,0.94369626,0049408,16520
78469,"A-Team, The (2010)",2010,"A-Team, The",4165.0,3.1755102,1.046838,0429493,34544
839,"Crow: City of Angels, The (1996)",1996,"Crow: City of Angels, The",4156.0,2.733277,1.1619818,0115986,10546
162414,Moonlight,,Moonlight,4155.0,3.8392298,0.9981453,4975722,376867
1515,Volcano (1997),1997,Volcano,4155.0,2.6606498,1.0357147,0120461,10357
100,City Hall (1996),1996,City Hall,4154.0,3.2182233,0.8041295,0115907,11062
9,Sudden Death (1995),1995,Sudden Death,4154.0,2.9877226,0.9636262,0114576,9091
1950,In the Heat of the Night (1967),1967,In the Heat of the Night,4151.0,4.03457,0.7648591,0061811,10633
90746,"Adventures of Tintin, The (2011)",2011,"Adventures of Tintin, The",4148.0,3.456244,0.9582317,0983193,17578
2942,Flashdance (1983),1983,Flashdance,4147.0,2.9704607,1.0074651,0085549,535
4144,In the Mood For Love (Fa yeung nin wa) (2000),2000,In the Mood For Love (Fa yeung nin wa),4146.0,4.0530634,0.93114275,0118694,843
2567,EDtv (1999),1999,EDtv,4143.0,3.02993,0.91625285,0131369,11374
97923,Flight (2012),2012,Flight,4138.0,3.6240938,0.7958115,1907668,87502
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",2008,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",4132.0,3.7835188,0.91559917,0914798,14574
1135,Private Benjamin (1980),1980,Private Benjamin,4124.0,3.0925074,0.87815243,0081375,10765
5419,Scooby-Doo (2002),2002,Scooby-Doo,4124.0,2.4022794,1.1405709,0267913,9637
2917,Body Heat (1981),1981,Body Heat,4122.0,3.9181223,0.84206855,0082089,14412
7163,Paycheck (2003),2003,Paycheck,4122.0,3.2582483,0.9566996,0338337,9620
2819,Three Days of the Condor (3 Days of the Condor) (1975),1975,Three Days of the Condor (3 Days of the Condor),4117.0,3.9438913,0.76575434,0073802,11963
71838,Law Abiding Citizen (2009),2009,Law Abiding Citizen,4117.0,3.748482,0.9397939,1197624,22803
6385,Whale Rider (2002),2002,Whale Rider,4111.0,3.8424957,0.89092016,0298228,1088
2450,Howard the Duck (1986),1986,Howard the Duck,4104.0,2.144615,1.1158706,0091225,10658
533,"Shadow, The (1994)",1994,"Shadow, The",4103.0,2.9388254,0.93063223,0111143,8850
161582,Hell or High Water (2016),2016,Hell or High Water,4099.0,3.90949,0.7681306,2582782,338766
56171,"Golden Compass, The (2007)",2007,"Golden Compass, The",4095.0,3.058364,1.0239023,0385752,2268
84392,"Lincoln Lawyer, The (2011)",2011,"Lincoln Lawyer, The",4094.0,3.7609918,0.76970494,1189340,50348
3551,Marathon Man (1976),1976,Marathon Man,4091.0,3.8460035,0.77947104,0074860,10518
1810,Primary Colors (1998),1998,Primary Colors,4091.0,3.4711561,0.8731384,0119942,9440
3821,Nutty Professor II: The Klumps (2000),2000,Nutty Professor II: The Klumps,4089.0,2.174248,1.1677539,0144528,12107
2598,Pushing Tin (1999),1999,Pushing Tin,4082.0,2.9938755,0.95099825,0120797,12596
3088,Harvey (1950),1950,Harvey,4082.0,3.981749,0.8708419,0042546,11787
86644,"Fast Five (Fast and the Furious 5, The) (2011)",2011,"Fast Five (Fast and the Furious 5, The)",4079.0,3.4258397,1.149324,1596343,51497
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),1992,Porco Rosso (Crimson Pig) (Kurenai no buta),4077.0,3.9348786,0.8086657,0104652,11621
6879,Runaway Jury (2003),2003,Runaway Jury,4074.0,3.5942562,0.8044508,0313542,11329
4958,Behind Enemy Lines (2001),2001,Behind Enemy Lines,4074.0,3.2329407,0.932597,0159273,8007
2433,"Civil Action, A (1998)",1998,"Civil Action, A",4072.0,3.328217,0.8555148,0120633,9422
239,"Goofy Movie, A (1995)",1995,"Goofy Movie, A",4070.0,3.1208844,1.0475925,0113198,15789
4041,"Officer and a Gentleman, An (1982)",1982,"Officer and a Gentleman, An",4070.0,3.510565,0.92220706,0084434,2623
3508,"Outlaw Josey Wales, The (1976)",1976,"Outlaw Josey Wales, The",4066.0,3.915519,0.8337486,0075029,10747
140267,The Witch (2015),2015,The Witch,4060.0,3.7609606,1.0021242,4263482,310131
78772,"Twilight Saga: Eclipse, The (2010)",2010,"Twilight Saga: Eclipse, The",4060.0,2.3599753,1.4011439,1325004,24021
3479,Ladyhawke (1985),1985,Ladyhawke,4059.0,3.567997,0.900924,0089457,526
3019,Drugstore Cowboy (1989),1989,Drugstore Cowboy,4047.0,3.8418581,0.84898955,0097240,476
1096,Sophie's Choice (1982),1982,Sophie's Choice,4042.0,3.896586,0.9285636,0084707,15764
5957,Two Weeks Notice (2002),2002,Two Weeks Notice,4042.0,3.2349083,1.0135441,0313737,2642
5881,Solaris (2002),2002,Solaris,4040.0,3.165223,1.0469261,0307479,2103
72407,"Twilight Saga: New Moon, The (2009)",2009,"Twilight Saga: New Moon, The",4038.0,2.3173602,1.3727101,1259571,18239
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",1984,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",4033.0,3.363873,1.1300884,0086856,11379
2422,"Karate Kid, Part III, The (1989)",1989,"Karate Kid, Part III, The",4032.0,2.216642,1.0580418,0097647,10495
4103,Empire of the Sun (1987),1987,Empire of the Sun,4026.0,3.8102336,0.831151,0092965,10110
45950,"Inconvenient Truth, An (2006)",2006,"Inconvenient Truth, An",4026.0,3.5725286,1.0561646,0497116,1781
2253,Toys (1992),1992,Toys,4025.0,2.6864595,1.1242748,0105629,11597
4558,Twins (1988),1988,Twins,4021.0,2.8675702,0.9421357,0096320,9493
4054,Save the Last Dance (2001),2001,Save the Last Dance,4015.0,3.1540473,1.0650225,0206275,9816
8969,Bridget Jones: The Edge of Reason (2004),2004,Bridget Jones: The Edge of Reason,4013.0,3.0290306,1.1191891,0317198,9801
200818,John Wick: Chapter 3 – Parabellum (2019),2019,John Wick: Chapter 3 – Parabellum,4009.0,3.7654028,0.9141152,6146586,458156
2976,Bringing Out the Dead (1999),1999,Bringing Out the Dead,4004.0,3.189061,1.0680542,0163988,8649
189713,BlacKkKlansman (2018),2018,BlacKkKlansman,4002.0,3.750125,0.83866286,7349662,487558
1078,Bananas (1971),1971,Bananas,4002.0,3.701899,0.8996605,0066808,11302
